ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersRate,exhaustionRate,BPS,PER,PBR,EPS,DIV,DPS,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
045970,6650.0,6650.0,6400.0,6420.0,356369.0,2311165020.0,168941503920.0,26314876.0,5.0390625,5.0390625,3669.0,0.0,1.75,0.0,0.0,0.0,코아시아,KOSDAQ,반도체 제조업,LED패키지,20000803,WI610,IT하드웨어,G45,IT
196450,861.0,870.0,831.0,837.0,145695.0,122300681.0,37932490134.0,45319582.0,0.95996094,0.95996094,1282.0,0.0,0.65,0.0,0.0,0.0,코아시아씨엠,KOSDAQ,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,20140602,WI610,IT하드웨어,G45,IT
384470,4275.0,4290.0,4165.0,4180.0,83547.0,350811640.0,75017172560.0,17946692.0,2.3105469,2.3105469,265.0,0.0,15.77,0.0,0.0,0.0,코어라인소프트,KOSDAQ,소프트웨어 개발 및 공급업,의료영상 진단보조 솔루션,20230918,WI410,건강관리,G35,건강관리
002020,46000.0,46700.0,44850.0,45150.0,133750.0,6094000975.0,570083133900.0,12626426.0,7.8789062,7.8789062,120681.0,3.63,0.37,12424.0,1.22,550.0,코오롱,KOSPI,기타 금융업,지주회사,19750623,WI250,"상사,자본재",G20,산업재
138490,8100.0,8160.0,7980.0,8070.0,69792.0,561293560.0,306660000000.0,38000000.0,2.2792969,2.2792969,8527.0,7.77,0.95,1039.0,2.48,200.0,코오롱ENP,KOSPI,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱,20110615,WI110,화학,G15,소재
003070,9190.0,9190.0,9000.0,9020.0,14541.0,131542260.0,170773071260.0,18932713.0,0.72021484,0.72021484,30776.0,7.35,0.29,1228.0,4.43,400.0,코오롱글로벌,KOSPI,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",19780915,WI220,건설,G20,산업재
450140,9190.0,9250.0,8860.0,8930.0,245200.0,2195519605.0,560600842500.0,62777250.0,0.64990234,0.64990234,3972.0,0.0,2.25,0.0,0.78,70.0,코오롱모빌리티그룹,KOSPI,자동차 판매업,수입자동차 유통 및 정비업,20230131,WI300,자동차,G25,경기관련소비재
102940,33400.0,33400.0,31750.0,31800.0,34575.0,1107343100.0,395063706600.0,12423387.0,3.890625,3.890625,12021.0,0.0,2.65,0.0,0.0,0.0,코오롱생명과학,KOSDAQ,기초 의약물질 제조업,"항균제, 수처리제, 원료의약 등",20090407,WI410,건강관리,G35,건강관리
120110,37400.0,37450.0,36150.0,37100.0,123508.0,4576318775.0,1020958276100.0,27519091.0,13.1171875,13.1171875,120405.0,14.18,0.31,2616.0,3.5,1300.0,코오롱인더,KOSPI,화학섬유 제조업,"산업자재, 화학, 필름",20100201,WI110,화학,G15,소재
950160,46000.0,46150.0,43800.0,44100.0,319708.0,14217110675.0,3670057786500.0,83221265.0,5.21875,5.21875,,,,,,,코오롱티슈진,KOSDAQ,기초 의약물질 제조업,골관절염 치료제,20171106,WI410,건강관리,G35,건강관리
021240,93700.0,93700.0,90300.0,91300.0,201481.0,18384425250.0,6565303842900.0,71909133.0,59.75,59.75,44478.0,11.64,2.05,7841.0,2.88,2630.0,코웨이,KOSPI,그외 기타 개인 서비스업,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",20010807,WI310,"화장품,의류",G25,경기관련소비재
033290,2040.0,2040.0,1995.0,2000.0,70279.0,140993758.0,112312602000.0,56156301.0,0.0,0.0,6592.0,6.13,0.3,326.0,0.0,0.0,코웰패션,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",19971013,WI260,운송,G20,산업재
056360,5970.0,6210.0,5930.0,6040.0,504132.0,3065206755.0,59172672000.0,9796800.0,3.25,3.25,13849.0,0.0,0.44,0.0,0.5,30.0,코위버,KOSDAQ,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",20011204,WI610,IT하드웨어,G45,IT
282880,17790.0,18050.0,17150.0,17380.0,246349.0,4312166705.0,199337650600.0,11469370.0,0.9902344,0.9902344,15737.0,12.09,1.1,1438.0,1.15,200.0,코윈테크,KOSDAQ,특수 목적용 기계 제조업,"공정자동화설비(2차전지,석유화학,반도체,디스플레이)",20190805,WI230,기계,G20,산업재
121850,620.0,620.0,611.0,615.0,113132.0,69574805.0,18827717625.0,30614175.0,2.5390625,2.5390625,404.0,0.0,1.52,0.0,0.0,0.0,코이즈,KOSDAQ,플라스틱제품 제조업,"보호필름, 도광판, 백코팅",20120927,WI640,디스플레이,G45,IT
448710,17930.0,18040.0,17200.0,17370.0,94314.0,1655866105.0,91376430930.0,5260589.0,2.4492188,2.4492188,10289.0,9.27,1.69,1873.0,0.86,150.0,코츠테크놀로지,KOSDAQ,컴퓨터 및 주변장치 제조업,"싱글보드컴퓨터(SBC), 군용 전시기 등",20230810,WI250,"상사,자본재",G20,산업재
126730,14660.0,14800.0,14150.0,14380.0,78353.0,1130595210.0,122279754800.0,8503460.0,1.4599609,1.4599609,6568.0,34.24,2.19,420.0,0.0,0.0,코칩,KOSDAQ,전자부품 제조업,소형 및 초소형 슈퍼커패시터,20240507,WI630,IT가전,G45,IT
015710,3805.0,3805.0,3765.0,3780.0,16303.0,61568295.0,66265290000.0,17530500.0,2.5800781,2.5800781,7470.0,26.07,0.51,145.0,1.85,70.0,코콤,KOSDAQ,통신 및 방송 장비 제조업,비디오도어폰,19970930,WI610,IT하드웨어,G45,IT
052330,8580.0,8650.0,8560.0,8580.0,8812.0,75632250.0,152394433620.0,17761589.0,10.9765625,10.9765625,26307.0,4.11,0.33,2087.0,2.91,250.0,코텍,KOSDAQ,영상 및 음향기기 제조업,산업용 모니터,20010710,WI640,디스플레이,G45,IT
322780,1615.0,1618.0,1531.0,1609.0,737398.0,1173986864.0,66392644873.0,41263297.0,4.1015625,4.1015625,860.0,0.0,1.87,0.0,0.0,0.0,코퍼스코리아,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",콘텐츠 배급 및 제작,20190531,WI331,미디어,G50,커뮤니케이션서비스
036420,10180.0,10200.0,9970.0,10090.0,49426.0,496476340.0,194356687720.0,19262308.0,1.3095703,4.3710938,5658.0,0.0,1.78,0.0,0.0,0.0,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 및 방송프로그램 제작, 유통, 광고",20191018,WI331,미디어,G50,커뮤니케이션서비스
200130,14350.0,14350.0,14050.0,14120.0,62883.0,887964630.0,415347678960.0,29415558.0,3.25,3.25,13868.0,22.74,1.02,621.0,2.18,308.0,콜마비앤에이치,KOSDAQ,기초 의약물질 제조업,건강기능식품,20140723,WI410,건강관리,G35,건강관리
024720,11420.0,11460.0,11220.0,11360.0,160353.0,1817252550.0,389605502240.0,34296259.0,21.1875,21.1875,17538.0,16.05,0.65,708.0,1.76,200.0,콜마홀딩스,KOSPI,기타 금융업,"경영컨설팅,무역,과학및기술서비스업,도매",20020409,WI310,"화장품,의류",G25,경기관련소비재
294570,37700.0,37900.0,36950.0,37200.0,55589.0,2081006075.0,375412430400.0,10091732.0,1.6503906,1.6503906,14396.0,23.85,2.58,1560.0,0.4,150.0,쿠콘,KOSDAQ,기타 정보 서비스업,"페이먼트서비스(65.2%), 데이터서비스(29.1%) 등",20210428,WI602,IT서비스,G45,IT
192400,27850.0,28600.0,27350.0,28300.0,37995.0,1066817925.0,1006409835500.0,35562185.0,12.0,12.0,38498.0,6.41,0.74,4418.0,4.24,1200.0,쿠쿠홀딩스,KOSPI,기타 금융업,주방용 전기기기 제조업,20140806,WI310,"화장품,의류",G25,경기관련소비재
284740,24000.0,24050.0,23200.0,23450.0,75753.0,1770463450.0,526155388500.0,22437330.0,8.328125,8.328125,42011.0,4.29,0.56,5460.0,4.26,1000.0,쿠쿠홈시스,KOSPI,개인 및 가정용품 임대업,"정수기, 공기청정기 등",20180111,WI310,"화장품,의류",G25,경기관련소비재
317690,4400.0,4445.0,4310.0,4410.0,163664.0,713083893.0,86334662610.0,19577021.0,17.90625,17.90625,395.0,0.0,11.16,0.0,0.0,0.0,퀀타매트릭스,KOSDAQ,의료용 기기 제조업,신속항균제검사 장비 및 키트,20201209,WI410,건강관리,G35,건강관리
227100,0.0,0.0,0.0,612.0,0.0,0.0,14770119384.0,24134182.0,0.8901367,0.8901367,159.0,0.0,3.85,0.0,0.0,0.0,퀀텀온,KOSDAQ,부동산 관련 서비스업,스마트 액세서리(보조배터리 등),20181115,__industryCode__,__industryName__,__sectorCode__,__sectorName__
432720,17710.0,17770.0,17140.0,17380.0,164810.0,2868743865.0,244929596560.0,14092612.0,0.52978516,0.52978516,3637.0,0.0,4.78,0.0,0.0,0.0,퀄리타스반도체,KOSDAQ,반도체 제조업,초고속 통신용 반도체 IP,20231027,WI620,반도체,G45,IT
365270,6300.0,6310.0,5310.0,5540.0,834489.0,4733150085.0,116390718700.0,21009155.0,3.140625,3.140625,1893.0,0.0,2.93,0.0,0.0,0.0,큐라클,KOSDAQ,자연과학 및 공학 연구개발업,혈관질환치료제 등,20210722,WI410,건강관리,G35,건강관리
348080,935.0,957.0,907.0,910.0,243323.0,223476046.0,67215206240.0,73862864.0,4.5585938,4.5585938,353.0,0.0,2.58,0.0,0.0,0.0,큐라티스,KOSDAQ,자연과학 및 공학 연구개발업,"백신 및 면역증강제 개발제조업, CMO/CDMO",20230615,WI410,건강관리,G35,건강관리
060280,10670.0,10680.0,10360.0,10540.0,297817.0,3129120450.0,433088494600.0,41089990.0,2.0605469,2.0605469,2273.0,0.0,4.64,0.0,0.0,0.0,큐렉소,KOSDAQ,기타 상품 전문 소매업,"만화단행본, 정기간행물",20020703,WI410,건강관리,G35,건강관리
372320,38800.0,38800.0,37650.0,37650.0,31312.0,1190131500.0,543387917100.0,14432614.0,1.0996094,1.0996094,2074.0,0.0,18.15,0.0,0.0,0.0,큐로셀,KOSDAQ,자연과학 및 공학 연구개발업,CAR-T 세포치료제,20231109,WI410,건강관리,G35,건강관리
051780,1508.0,1525.0,1424.0,1451.0,833791.0,1214550086.0,33724497495.0,23242245.0,0.66015625,0.66015625,1114.0,0.0,1.3,0.0,0.0,0.0,큐로홀딩스,KOSDAQ,음·식료품 및 담배 소매업,"DTIS, Probe Card, H.F PCB",20010626,WI400,필수소비재,G30,필수소비재
115180,18860.0,19570.0,18150.0,18980.0,287854.0,5480166140.0,660779437760.0,34814512.0,2.5390625,2.5390625,1683.0,0.0,11.28,0.0,0.0,0.0,큐리언트,KOSDAQ,자연과학 및 공학 연구개발업,저분자 혁신신약,20160229,WI410,건강관리,G35,건강관리
445680,66700.0,73900.0,65800.0,73700.0,399659.0,28053619050.0,1259241221700.0,17086041.0,6.8007812,6.8007812,3016.0,0.0,24.44,0.0,0.0,0.0,큐리옥스바이오시스템즈,KOSDAQ,의료용 기기 제조업,세포 전처리 자동화기기 등,20230810,WI410,건강관리,G35,건강관리
182360,14780.0,14890.0,14540.0,14680.0,20182.0,295437990.0,228271783320.0,15549849.0,2.4296875,2.4296875,11261.0,12.67,1.3,1159.0,0.0,0.0,큐브엔터,KOSDAQ,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",20131121,WI331,미디어,G50,커뮤니케이션서비스
405100,16280.0,16650.0,16270.0,16390.0,64960.0,1065203490.0,201421643390.0,12289301.0,3.5097656,3.5097656,7734.0,68.87,2.12,238.0,2.93,480.0,큐알티,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",반도체 신뢰성 검사 및 종합분석,20221102,WI620,반도체,G45,IT
066310,7300.0,7720.0,7220.0,7450.0,83125.0,624757810.0,69073576450.0,9271621.0,1.4501953,1.4501953,9493.0,20.69,0.78,360.0,1.34,100.0,큐에스아이,KOSDAQ,반도체 제조업,레이저다이오드(LaserDiode),20061124,WI620,반도체,G45,IT
016600,260.0,260.0,257.0,259.0,371318.0,95942280.0,46166002008.0,178247112.0,1.9199219,1.9199219,791.0,25.9,0.33,10.0,0.0,0.0,큐캐피탈,KOSDAQ,기타 금융업,"사모투자(PEF),벤처투자",19930621,WI500,은행,G40,금융
355390,5200.0,5850.0,5110.0,5530.0,690844.0,3831606315.0,75225563280.0,13603176.0,4.9296875,4.9296875,1015.0,0.0,5.45,0.0,0.0,0.0,크라우드웍스,KOSDAQ,소프트웨어 개발 및 공급업,인공지능 데이터 구축 서비스,20230831,WI602,IT서비스,G45,IT
264900,9040.0,9050.0,8800.0,8980.0,22147.0,198430930.0,112464173000.0,12523850.0,2.5507812,2.5507812,16823.0,6.84,0.53,1312.0,3.12,280.0,크라운제과,KOSPI,"떡, 빵 및 과자류 제조업","비스킷, 스낵, 당과",20170411,WI400,필수소비재,G30,필수소비재
005740,6990.0,7090.0,6900.0,6980.0,41192.0,286321810.0,103634482060.0,14847347.0,2.4199219,2.4199219,22316.0,4.38,0.31,1594.0,1.86,130.0,크라운해태홀딩스,KOSPI,기타 금융업,"비스켓,쵸코렛,사탕,웨이퍼 제조,도매",19760630,WI400,필수소비재,G30,필수소비재
259960,285500.0,286000.0,276500.0,279000.0,122851.0,34335280750.0,13222885824000.0,47393856.0,42.3125,42.3125,150187.0,9.76,1.86,28593.0,0.0,0.0,크래프톤,KOSPI,소프트웨어 개발 및 공급업,<배틀그라운드> 등 게임 소프트웨어,20210810,WI601,소프트웨어,G50,커뮤니케이션서비스
096240,12840.0,12890.0,12730.0,12890.0,30069.0,385794570.0,143571140200.0,11138180.0,1.3203125,1.3203125,4772.0,14.29,2.7,902.0,11.64,1500.0,크레버스,KOSDAQ,일반 교습 학원,청담어학원,20080627,WI332,교육,G25,경기관련소비재
040350,304.0,320.0,292.0,301.0,602691.0,180625321.0,58756801922.0,195205322.0,0.9399414,0.9399414,262.0,0.0,1.15,0.0,0.0,0.0,크레오에스지,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",20020110,WI602,IT서비스,G45,IT
110790,4260.0,4390.0,4150.0,4170.0,30612.0,131915785.0,97707103200.0,23430960.0,0.6401367,0.6401367,17178.0,0.0,0.24,0.0,4.8,200.0,크리스에프앤씨,KOSDAQ,봉제의복 제조업,골프웨어,20181001,WI310,"화장품,의류",G25,경기관련소비재
900250,834.0,835.0,818.0,818.0,556802.0,458541691.0,106863523272.0,130640004.0,31.515625,31.515625,,,,,,,크리스탈신소재,KOSDAQ,기타 금융업,"합성운모 플레이크, 파우더, 테이프",20160128,__industryCode__,__industryName__,__sectorCode__,__sectorName__
045520,3775.0,3775.0,3745.0,3750.0,10341.0,38835370.0,24375000000.0,6500000.0,1.1904297,1.1904297,3211.0,0.0,1.17,0.0,0.0,0.0,크린앤사이언스,KOSDAQ,일반 목적용 기계 제조업,자동차용 여과지,20001205,WI610,IT하드웨어,G45,IT
214150,50800.0,50900.0,48700.0,48750.0,489842.0,24031818575.0,3193400876250.0,65505659.0,69.0625,69.0625,6931.0,32.14,7.03,1517.0,0.53,257.0,클래시스,KOSDAQ,의료용 기기 제조업,미용의료기기,20150403,WI410,건강관리,G35,건강관리
466100,38500.0,40150.0,38050.0,39100.0,2787653.0,108772601300.0,968297384900.0,24764639.0,2.359375,2.359375,2440.0,0.0,16.02,0.0,0.0,0.0,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",20241028,WI230,기계,G20,산업재
237880,14560.0,14630.0,14310.0,14380.0,71888.0,1035261790.0,259866056140.0,18071353.0,2.3007812,2.3007812,13391.0,9.28,1.07,1550.0,2.78,400.0,클리오,KOSDAQ,기타 화학제품 제조업,"색조화장품, 기초화장품",20161109,WI310,"화장품,의류",G25,경기관련소비재
139670,2090.0,2090.0,2040.0,2055.0,31382.0,64419617.0,29014154550.0,14118810.0,1.0800781,1.0800781,1548.0,6.59,1.33,312.0,0.0,0.0,키네마스터,KOSDAQ,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",20111202,WI602,IT서비스,G45,IT
020120,4140.0,4140.0,3960.0,3965.0,83489.0,335185455.0,146957832190.0,37063766.0,3.9296875,3.9296875,5383.0,0.0,0.74,0.0,0.0,0.0,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰,웹소설 플랫폼 서비스 및 출판, 영상콘텐츠 제작 및 유통",19960703,WI601,소프트웨어,G50,커뮤니케이션서비스
475430,4850.0,4870.0,4800.0,4805.0,39423.0,190228775.0,85760168550.0,17848110.0,2.5996094,2.5996094,11457.0,9.2,0.42,522.0,2.21,106.0,키스트론,KOSDAQ,절연선 및 케이블 제조업,"전자부품용 와이어, 케이블용 와이어 등",20250602,WI230,기계,G20,산업재
039490,301000.0,306000.0,291000.0,297000.0,147535.0,43600278250.0,7849022445000.0,26427685.0,29.015625,29.015625,210068.0,9.5,1.41,31269.0,2.53,7500.0,키움증권,KOSPI,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선",20090803,WI510,증권,G40,금융
054780,5050.0,5070.0,4900.0,4930.0,116692.0,577821799.0,96370619490.0,19547793.0,7.828125,7.828125,2152.0,0.0,2.29,0.0,0.0,0.0,키이스트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,20031114,WI331,미디어,G50,커뮤니케이션서비스
256940,9150.0,9150.0,8710.0,8830.0,134808.0,1192401640.0,177290038010.0,20078147.0,3.109375,3.109375,2674.0,149.66,3.3,59.0,0.0,0.0,킵스파마,KOSDAQ,의약품 제조업,OLED 마스크 인장기,20170906,WI200,비철금속,G15,소재
219130,22700.0,22700.0,21800.0,22300.0,68147.0,1519277300.0,140808667000.0,6314290.0,5.1015625,5.1015625,8388.0,506.82,2.66,44.0,0.0,0.0,타이거일렉,KOSDAQ,전자부품 제조업,인쇄회로기판 제조업,20150925,WI620,반도체,G45,IT
336680,4230.0,4275.0,4150.0,4205.0,96189.0,403018062.0,164607071390.0,39145558.0,0.6201172,0.6201172,4637.0,7.25,0.91,580.0,2.38,100.0,탑런토탈솔루션,KOSDAQ,전자부품 제조업,전장디스플레이 및 pOLED 부품,20241101,WI300,자동차,G25,경기관련소비재
360070,27800.0,27800.0,26850.0,27050.0,46773.0,1272110525.0,220323413150.0,8145043.0,0.0,0.0,17646.0,0.0,1.53,0.0,0.0,0.0,탑머티리얼,KOSDAQ,일차전지 및 이차전지 제조업,"이차전지 시스템 엔지니어링, 전극소재, 양극소재",20221018,WI610,IT하드웨어,G45,IT
065130,3695.0,3720.0,3635.0,3705.0,31449.0,115512785.0,60504435810.0,16330482.0,2.3496094,2.3496094,13002.0,0.0,0.28,0.0,0.0,0.0,탑엔지니어링,KOSDAQ,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,20030129,WI610,IT하드웨어,G45,IT
134580,2600.0,2615.0,2490.0,2540.0,287390.0,729282217.0,125207138460.0,49294149.0,2.5800781,2.5800781,1500.0,0.0,1.69,0.0,0.0,0.0,탑코미디어,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","웹툰, 만화",20131126,WI601,소프트웨어,G50,커뮤니케이션서비스
014580,5030.0,5030.0,4880.0,4920.0,258338.0,1273851159.0,135708852000.0,27583100.0,3.2792969,3.2792969,7802.0,4.96,0.63,991.0,3.05,150.0,태경비케이,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",19910307,WI200,비철금속,G15,소재
015890,5160.0,5160.0,5090.0,5150.0,90588.0,463465640.0,150528062500.0,29228750.0,2.609375,2.609375,10720.0,5.29,0.48,974.0,4.85,250.0,태경산업,KOSPI,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",19960130,WI200,비철금속,G15,소재
006890,8710.0,8750.0,8510.0,8560.0,23143.0,198830265.0,99296000000.0,11600000.0,0.70996094,0.70996094,14451.0,7.69,0.59,1113.0,2.1,180.0,태경케미컬,KOSPI,기초 화학물질 제조업,"드라이아이스,액체탄산,고체탄산 제조",20030128,WI110,화학,G15,소재
023160,27500.0,27850.0,26900.0,27250.0,303667.0,8286845500.0,722125000000.0,26500000.0,17.0625,17.0625,21883.0,15.7,1.25,1736.0,0.92,250.0,태광,KOSDAQ,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",19940907,WI230,기계,G20,산업재
003240,826000.0,830000.0,812000.0,819000.0,2006.0,1636239000.0,911874600000.0,1113400.0,4.671875,4.671875,4668610.0,3.21,0.18,254899.0,0.21,1750.0,태광산업,KOSPI,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",19751227,WI110,화학,G15,소재
011280,1825.0,1829.0,1820.0,1825.0,26013.0,47400602.0,129220840500.0,70805940.0,0.9399414,0.9399414,4511.0,0.0,0.4,0.0,0.0,0.0,태림포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄",19881220,WI200,비철금속,G15,소재
323280,25350.0,25450.0,24100.0,24450.0,306476.0,7565055950.0,745742848500.0,30500730.0,1.8300781,1.8300781,1517.0,109.64,16.12,223.0,0.0,0.0,태성,KOSDAQ,특수 목적용 기계 제조업,PCB 자동화 설비,20190624,WI610,IT하드웨어,G45,IT
053620,6530.0,6580.0,6490.0,6510.0,2150.0,13996550.0,55986000000.0,8600000.0,0.5800781,0.5800781,23123.0,6.27,0.28,1038.0,3.07,200.0,태양,KOSDAQ,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",20010807,WI400,필수소비재,G30,필수소비재
004100,2170.0,2185.0,2115.0,2115.0,163729.0,348302076.0,77620500000.0,36700000.0,4.5390625,4.5390625,2757.0,32.05,0.77,66.0,0.47,10.0,태양금속,KOSPI,자동차 신품 부품 제조업,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조",19760525,WI300,자동차,G25,경기관련소비재
009410,1624.0,1637.0,1600.0,1601.0,188149.0,303460496.0,476396331331.0,297561731.0,0.35009766,0.35009766,1780.0,8.17,0.9,196.0,0.0,0.0,태영건설,KOSPI,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",19891113,WI220,건설,G20,산업재
044490,32550.0,33200.0,31500.0,32300.0,346895.0,11247023275.0,646238406300.0,20007381.0,5.5390625,5.5390625,30212.0,26.18,1.07,1234.0,0.0,0.0,태웅,KOSDAQ,기타 금속 가공제품 제조업,자유형단조품,20011108,WI100,에너지,G10,에너지
124560,2970.0,2975.0,2930.0,2930.0,190592.0,560208353.0,113451976230.0,38720811.0,2.5,2.5,5944.0,3.51,0.49,835.0,3.41,100.0,태웅로직스,KOSDAQ,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",20191210,WI260,운송,G20,산업재
001420,3475.0,3500.0,3360.0,3415.0,7385.0,25144585.0,25954000000.0,7600000.0,2.4707031,2.4707031,6174.0,1.43,0.55,2382.0,5.86,200.0,태원물산,KOSPI,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",19750624,WI300,자동차,G25,경기관련소비재
191420,18340.0,18770.0,17960.0,17960.0,10914.0,198390610.0,145634658640.0,8108834.0,1.0195312,1.0195312,6227.0,42.97,2.88,418.0,0.0,0.0,테고사이언스,KOSDAQ,기초 의약물질 제조업,피부세포치료제,20141106,WI410,건강관리,G35,건강관리
073640,0.0,0.0,0.0,654.0,0.0,0.0,69571715580.0,106378770.0,0.6298828,0.6298828,657.0,0.0,1.0,0.0,0.0,0.0,테라사이언스,KOSDAQ,기타 금속 가공제품 제조업,유압용 관이음쇠,20040106,__industryCode__,__industryName__,__sectorCode__,__sectorName__
066700,2640.0,2640.0,2600.0,2620.0,61087.0,159677060.0,97339225120.0,37152376.0,1.4599609,1.4599609,3504.0,0.0,0.75,0.0,0.0,0.0,테라젠이텍스,KOSDAQ,의약품 제조업,"Loading/Unloading System, PCB Bonding System",20040527,WI410,건강관리,G35,건강관리
095610,45300.0,46550.0,41300.0,45950.0,821127.0,35974802150.0,908349984700.0,19768226.0,15.8984375,15.8984375,18843.0,18.89,2.44,2432.0,1.31,600.0,테스,KOSDAQ,특수 목적용 기계 제조업,반도체장비(화학증착장비),20080520,WI620,반도체,G45,IT
055490,15200.0,15200.0,14910.0,15030.0,16258.0,243743210.0,71687839500.0,4769650.0,4.3515625,4.3515625,32417.0,20.01,0.46,751.0,1.33,200.0,테이팩스,KOSPI,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",20171031,WI610,IT하드웨어,G45,IT
064520,1773.0,1778.0,1724.0,1768.0,17948.0,31510677.0,39516677616.0,22351062.0,0.25,0.25,4448.0,0.0,0.4,0.0,0.0,0.0,테크엘,KOSDAQ,반도체 제조업,"메모리 카드, 스마트 카드 등",20021204,WI620,반도체,G45,IT
089030,67300.0,69050.0,65500.0,67200.0,635391.0,42586279350.0,2510164944000.0,37353645.0,11.0703125,11.0703125,5337.0,0.0,12.59,0.0,0.19,130.0,테크윙,KOSDAQ,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",20111110,WI620,반도체,G45,IT
054450,13700.0,13850.0,13590.0,13740.0,95993.0,1316086150.0,208081761420.0,15144233.0,0.05999756,0.05999756,13667.0,0.0,1.01,0.0,0.44,60.0,텔레칩스,KOSDAQ,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩",20041210,WI620,반도체,G45,IT
078000,15530.0,16290.0,15450.0,15820.0,60332.0,961649520.0,146178018140.0,9240077.0,1.1601562,1.1601562,21184.0,16.79,0.75,942.0,4.05,640.0,텔코웨어,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역",20040720,WI602,IT서비스,G45,IT
200230,1198.0,1252.0,1121.0,1122.0,7884356.0,9331951434.0,76883404026.0,68523533.0,1.6601562,1.6601562,1859.0,0.0,0.6,0.0,0.0,0.0,텔콘RF제약,KOSDAQ,의약품 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",20141124,WI410,건강관리,G35,건강관리
214420,9490.0,9530.0,9260.0,9380.0,137562.0,1284517925.0,225634014620.0,24054799.0,1.6796875,1.6796875,4603.0,13.69,2.04,685.0,1.28,120.0,토니모리,KOSPI,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",20150710,WI310,"화장품,의류",G25,경기관련소비재
393210,6400.0,6420.0,6290.0,6310.0,124177.0,787854900.0,98527772640.0,15614544.0,0.79003906,0.79003906,1806.0,0.0,3.49,0.0,0.0,0.0,토마토시스템,KOSDAQ,소프트웨어 개발 및 공급업,"UI/UX솔루션, 대학정보화사업 SW",20230427,WI602,IT서비스,G45,IT
475960,42000.0,42100.0,40300.0,40800.0,226204.0,9211989475.0,540774379200.0,13254274.0,4.5195312,4.5195312,3218.0,0.0,12.68,0.0,0.0,0.0,토모큐브,KOSDAQ,사진장비 및 광학기기 제조업,"홀로토모그래피 HT-X1, HT-2H",20241107,WI410,건강관리,G35,건강관리
